"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.525654922E0,-2.651999855E1,-5.579999924E0,-3.929999924E1,4.773820967E1
2.533558975E0,-2.639999962E1,-5.519999981E0,-3.881999969E1,4.726968115E1
2.541554581E0,-2.651999855E1,-5.759999752E0,-3.857999802E1,4.716888982E1
2.549489151E0,-2.687999916E1,-6.179999828E0,-3.809999847E1,4.703548274E1
2.557454239E0,-2.669999886E1,-5.759999752E0,-3.750000000E1,4.639307638E1
2.565449844E0,-2.663999939E1,-6.059999943E0,-3.743999863E1,4.634831889E1
2.573353897E0,-2.669999886E1,-5.879999638E0,-3.761999893E1,4.650514654E1
2.581349502E0,-2.603999901E1,-5.699999809E0,-3.809999847E1,4.649926268E1
2.589253555E0,-2.537999916E1,-5.879999638E0,-3.852000046E1,4.650278689E1
2.597249161E0,-2.550000000E1,-5.759999752E0,-3.852000046E1,4.655338905E1
2.605214249E0,-2.568000031E1,-6.059999943E0,-3.834000015E1,4.654182664E1
2.613118301E0,-2.597999954E1,-6.119999886E0,-3.809999847E1,4.651907844E1
2.621052872E0,-2.651999855E1,-6.420000076E0,-3.809999847E1,4.686295560E1
2.628987442E0,-2.663999939E1,-6.299999714E0,-3.845999908E1,4.720753217E1
2.636983047E0,-2.609999847E1,-5.940000057E0,-3.852000046E1,4.690718448E1
2.644948135E0,-2.592000008E1,-6.059999943E0,-3.852000046E1,4.682264878E1
2.652852188E0,-2.597999954E1,-5.940000057E0,-3.821999741E1,4.659412172E1
2.660786758E0,-2.592000008E1,-6.480000019E0,-3.797999954E1,4.643616230E1
2.668782364E0,-2.651999855E1,-6.179999828E0,-3.791999817E1,4.668435479E1
2.676747452E0,-2.705999947E1,-6.179999828E0,-3.786000061E1,4.694481457E1
2.684743057E0,-2.663999939E1,-6.239999771E0,-3.786000061E1,4.671195576E1
2.692647110E0,-2.645999908E1,-6.119999886E0,-3.804000092E1,4.674000021E1
2.700642715E0,-2.645999908E1,-6.299999714E0,-3.768000031E1,4.647153936E1
2.708577286E0,-2.639999962E1,-6.059999943E0,-3.791999817E1,4.660053476E1
2.716511856E0,-2.676000023E1,-5.940000057E0,-3.834000015E1,4.713106008E1
2.724537979E0,-2.657999992E1,-5.639999866E0,-3.852000046E1,4.713911783E1
2.732442032E0,-2.615999985E1,-5.759999752E0,-3.875999832E1,4.711539726E1
2.740376602E0,-2.603999901E1,-6.000000000E0,-3.834000015E1,4.673368336E1
2.748341690E0,-2.573999977E1,-6.119999886E0,-3.786000061E1,4.618854439E1
2.756306778E0,-2.579999924E1,-6.119999886E0,-3.738000107E1,4.582967204E1
2.764302383E0,-2.579999924E1,-5.879999638E0,-3.768000031E1,4.604342276E1
2.772175918E0,-2.627999878E1,-5.759999752E0,-3.773999786E1,4.634785186E1
2.780171524E0,-2.579999924E1,-5.279999733E0,-3.827999878E1,4.646371342E1
2.788106094E0,-2.592000008E1,-5.400000095E0,-3.804000092E1,4.634703955E1
2.796132217E0,-2.651999855E1,-5.879999638E0,-3.821999741E1,4.688979548E1
2.804097305E0,-2.603999901E1,-6.000000000E0,-3.809999847E1,4.653698993E1
2.812031875E0,-2.657999992E1,-6.239999771E0,-3.804000092E1,4.682387919E1
2.819966446E0,-2.663999939E1,-6.239999771E0,-3.834000015E1,4.710183411E1
2.827962051E0,-2.603999901E1,-5.699999809E0,-3.804000092E1,4.645011535E1
2.835896622E0,-2.585999870E1,-5.400000095E0,-3.815999985E1,4.641212258E1
2.843922745E0,-2.561999893E1,-5.579999924E0,-3.827999878E1,4.639912770E1
2.851826797E0,-2.513999939E1,-5.639999866E0,-3.852000046E1,4.634241689E1
2.859761368E0,-2.550000000E1,-5.819999695E0,-3.881999969E1,4.680934493E1
2.867756973E0,-2.561999893E1,-6.059999943E0,-3.900000000E1,4.705430846E1
2.875691543E0,-2.597999954E1,-6.059999943E0,-3.845999908E1,4.680657545E1
2.883656631E0,-2.627999878E1,-6.059999943E0,-3.857999802E1,4.707205309E1
2.891560684E0,-2.634000015E1,-6.119999886E0,-3.875999832E1,4.726084507E1
2.899495254E0,-2.603999901E1,-5.819999695E0,-3.881999969E1,4.710569309E1
2.907460342E0,-2.597999954E1,-5.400000095E0,-3.905999756E1,4.722079824E1
2.915425430E0,-2.627999878E1,-5.579999924E0,-3.918000031E1,4.750628547E1
2.923421036E0,-2.579999924E1,-5.699999809E0,-3.845999908E1,4.666156328E1
2.931355606E0,-2.561999893E1,-6.000000000E0,-3.839999771E1,4.655044758E1
2.939320694E0,-2.519999886E1,-6.000000000E0,-3.821999741E1,4.617150792E1
2.947255264E0,-2.471999931E1,-5.699999809E0,-3.797999954E1,4.567328244E1
2.955250870E0,-2.489999962E1,-5.519999981E0,-3.797999954E1,4.574888792E1
2.963154922E0,-2.526000023E1,-5.639999866E0,-3.791999817E1,4.591082085E1
2.971058975E0,-2.603999901E1,-6.000000000E0,-3.797999954E1,4.643879750E1
2.979054581E0,-2.627999878E1,-6.059999943E0,-3.804000092E1,4.663050080E1
2.986958633E0,-2.621999931E1,-6.359999657E0,-3.779999924E1,4.644112296E1
2.994923721E0,-2.621999931E1,-6.359999657E0,-3.786000061E1,4.648997318E1
3.002888809E0,-2.597999954E1,-6.359999657E0,-3.845999908E1,4.684636060E1
3.010792862E0,-2.634000015E1,-6.359999657E0,-3.852000046E1,4.709602572E1
3.018727432E0,-2.657999992E1,-5.940000057E0,-3.893999863E1,4.751950641E1
3.026662002E0,-2.645999908E1,-5.759999752E0,-3.900000000E1,4.747956559E1
3.034627090E0,-2.621999931E1,-5.460000038E0,-3.893999863E1,4.726122573E1
3.042622696E0,-2.579999924E1,-5.400000095E0,-3.900000000E1,4.707228443E1
3.050557266E0,-2.579999924E1,-5.579999924E0,-3.936000061E1,4.739183482E1
3.058552872E0,-2.573999977E1,-5.579999924E0,-3.918000031E1,4.720970675E1
3.066456924E0,-2.592000008E1,-6.000000000E0,-3.870000076E1,4.696313941E1
3.074452530E0,-2.585999870E1,-5.940000057E0,-3.857999802E1,4.682349176E1
3.082417618E0,-2.615999985E1,-6.299999714E0,-3.815999985E1,4.669283860E1
3.090321670E0,-2.651999855E1,-6.420000076E0,-3.839999771E1,4.710718149E1
3.098256241E0,-2.657999992E1,-6.119999886E0,-3.863999939E1,4.729693803E1
3.106190811E0,-2.711999893E1,-6.119999886E0,-3.839999771E1,4.740789560E1
3.114186417E0,-2.657999992E1,-5.400000095E0,-3.821999741E1,4.686602819E1
3.122151504E0,-2.657999992E1,-5.400000095E0,-3.821999741E1,4.686602819E1
3.130055557E0,-2.651999855E1,-5.159999847E0,-3.827999878E1,4.685396705E1
3.138020645E0,-2.603999901E1,-5.159999847E0,-3.893999863E1,4.712781174E1
3.145955215E0,-2.651999855E1,-5.460000038E0,-3.936000061E1,4.777375400E1
3.153920303E0,-2.634000015E1,-5.400000095E0,-3.936000061E1,4.766723463E1
3.161915909E0,-2.663999939E1,-5.819999695E0,-3.941999817E1,4.793222527E1
3.169819961E0,-2.723999977E1,-6.239999771E0,-3.893999863E1,4.792993509E1
3.177815567E0,-2.693999863E1,-6.239999771E0,-3.863999939E1,4.751579396E1
3.185780655E0,-2.687999916E1,-6.119999886E0,-3.821999741E1,4.712490801E1
3.193745743E0,-2.669999886E1,-6.239999771E0,-3.797999954E1,4.684344032E1
3.201741348E0,-2.621999931E1,-5.699999809E0,-3.791999817E1,4.645325202E1
3.209645401E0,-2.621999931E1,-5.759999752E0,-3.773999786E1,4.631385754E1
3.217641006E0,-2.592000008E1,-5.879999638E0,-3.815999985E1,4.650383197E1
3.225545059E0,-2.615999985E1,-6.059999943E0,-3.809999847E1,4.661200570E1
3.233540665E0,-2.634000015E1,-6.179999828E0,-3.786000061E1,4.653351107E1
3.241536270E0,-2.615999985E1,-6.179999828E0,-3.791999817E1,4.648079443E1
3.249440323E0,-2.669999886E1,-5.940000057E0,-3.791999817E1,4.675574618E1
3.257374893E0,-2.603999901E1,-5.400000095E0,-3.786000061E1,4.626684769E1
3.265309463E0,-2.585999870E1,-5.460000038E0,-3.804000092E1,4.632054407E1
3.273305069E0,-2.597999954E1,-5.400000095E0,-3.821999741E1,4.652836317E1
3.281300674E0,-2.555999947E1,-5.460000038E0,-3.779999924E1,4.595612163E1
3.289235245E0,-2.531999969E1,-5.699999809E0,-3.755999756E1,4.565463612E1
3.297200333E0,-2.526000023E1,-5.819999695E0,-3.768000031E1,4.573535209E1
3.305104385E0,-2.531999969E1,-6.059999943E0,-3.731999969E1,4.550393786E1
3.313069473E0,-2.555999947E1,-6.179999828E0,-3.750000000E1,4.580126604E1
3.321065079E0,-2.615999985E1,-6.119999886E0,-3.791999817E1,4.647285500E1
3.328969131E0,-2.597999954E1,-6.119999886E0,-3.773999786E1,4.622469268E1
3.336903702E0,-2.615999985E1,-6.059999943E0,-3.797999954E1,4.651397163E1
3.344838272E0,-2.609999847E1,-5.940000057E0,-3.809999847E1,4.656289730E1
3.352803360E0,-2.597999954E1,-6.000000000E0,-3.809999847E1,4.650344353E1
3.360798965E0,-2.634000015E1,-6.239999771E0,-3.815999985E1,4.678588242E1
3.368733536E0,-2.592000008E1,-6.000000000E0,-3.827999878E1,4.661764377E1
3.376729141E0,-2.568000031E1,-6.059999943E0,-3.834000015E1,4.654182664E1
3.384633194E0,-2.531999969E1,-6.179999828E0,-3.839999771E1,4.640963916E1
3.392628799E0,-2.531999969E1,-5.759999752E0,-3.870000076E1,4.660439937E1
3.400593887E0,-2.550000000E1,-6.059999943E0,-3.881999969E1,4.683979052E1
3.408497940E0,-2.568000031E1,-6.000000000E0,-3.845999908E1,4.663297058E1
3.416432510E0,-2.585999870E1,-5.699999809E0,-3.852000046E1,4.674419714E1
3.424367081E0,-2.579999924E1,-5.819999695E0,-3.827999878E1,4.652817065E1
3.432362686E0,-2.615999985E1,-5.579999924E0,-3.845999908E1,4.684712927E1
3.440327774E0,-2.639999962E1,-5.819999695E0,-3.918000031E1,4.760152099E1
3.448262344E0,-2.639999962E1,-5.699999809E0,-3.887999725E1,4.734030169E1
3.456227432E0,-2.609999847E1,-5.579999924E0,-3.893999863E1,4.720878957E1
3.464131485E0,-2.592000008E1,-5.699999809E0,-3.863999939E1,4.687628350E1
3.472096573E0,-2.573999977E1,-5.400000095E0,-3.834000015E1,4.649368990E1
3.480092178E0,-2.555999947E1,-5.639999866E0,-3.852000046E1,4.657159656E1
3.487965713E0,-2.634000015E1,-6.059999943E0,-3.827999878E1,4.686019114E1
3.495961319E0,-2.615999985E1,-5.759999752E0,-3.839999771E1,4.681968617E1
3.503895889E0,-2.592000008E1,-5.879999638E0,-3.797999954E1,4.635624192E1
3.511830459E0,-2.639999962E1,-6.119999886E0,-3.815999985E1,4.680384564E1
3.519826065E0,-2.585999870E1,-6.179999828E0,-3.827999878E1,4.660783451E1
3.527760635E0,-2.603999901E1,-6.239999771E0,-3.834000015E1,4.676510192E1
3.535725723E0,-2.621999931E1,-6.239999771E0,-3.845999908E1,4.696378914E1
3.543629776E0,-2.634000015E1,-5.940000057E0,-3.845999908E1,4.699202845E1
3.551594864E0,-2.645999908E1,-5.639999866E0,-3.786000061E1,4.653300760E1
3.559590469E0,-2.634000015E1,-5.759999752E0,-3.797999954E1,4.657739334E1
3.567494522E0,-2.645999908E1,-5.759999752E0,-3.821999741E1,4.684097939E1
3.575490127E0,-2.579999924E1,-5.759999752E0,-3.791999817E1,4.622492638E1
3.583424698E0,-2.579999924E1,-5.819999695E0,-3.852000046E1,4.672582575E1
3.591450821E0,-2.573999977E1,-6.000000000E0,-3.845999908E1,4.666603816E1
3.599354874E0,-2.561999893E1,-6.059999943E0,-3.827999878E1,4.645929671E1
3.607258926E0,-2.627999878E1,-6.299999714E0,-3.857999802E1,4.710355166E1
3.615193497E0,-2.609999847E1,-6.119999886E0,-3.834000015E1,4.678268836E1
3.623097549E0,-2.669999886E1,-6.000000000E0,-3.834000015E1,4.710462345E1
3.631032120E0,-2.651999855E1,-6.000000000E0,-3.797999954E1,4.670964235E1
3.639027725E0,-2.585999870E1,-5.699999809E0,-3.768000031E1,4.605444554E1
3.646901260E0,-2.621999931E1,-6.179999828E0,-3.797999954E1,4.656351713E1
3.654896866E0,-2.627999878E1,-6.059999943E0,-3.791999817E1,4.653265731E1
3.662861954E0,-2.657999992E1,-6.179999828E0,-3.863999939E1,4.730473916E1
3.670827042E0,-2.711999893E1,-6.239999771E0,-3.905999756E1,4.795951781E1
3.678822647E0,-2.705999947E1,-5.819999695E0,-3.887999725E1,4.772599034E1
3.686726700E0,-2.676000023E1,-5.940000057E0,-3.893999863E1,4.762042320E1
3.694722305E0,-2.639999962E1,-5.339999676E0,-3.911999893E1,4.749578816E1
3.702687393E0,-2.597999954E1,-5.219999790E0,-3.887999725E1,4.705170518E1
3.710621963E0,-2.573999977E1,-5.279999733E0,-3.941999817E1,4.737470043E1
3.718617569E0,-2.568000031E1,-5.159999847E0,-3.947999954E1,4.737888114E1
3.726521622E0,-2.592000008E1,-5.759999752E0,-3.954000092E1,4.762809752E1
3.734486709E0,-2.603999901E1,-6.119999886E0,-3.971999741E1,4.788751550E1
3.742482315E0,-2.550000000E1,-6.239999771E0,-3.936000061E1,4.731170305E1
3.750477920E0,-2.555999947E1,-6.480000019E0,-3.900000000E1,4.707763772E1
3.758381973E0,-2.597999954E1,-6.659999847E0,-3.881999969E1,4.718377211E1
3.766286026E0,-2.597999954E1,-6.599999905E0,-3.815999985E1,4.663374275E1
3.774220596E0,-2.663999939E1,-6.480000019E0,-3.834000015E1,4.713422938E1
3.782155167E0,-2.639999962E1,-6.359999657E0,-3.834000015E1,4.698260516E1
3.790150772E0,-2.609999847E1,-6.000000000E0,-3.791999817E1,4.642344431E1
3.798115860E0,-2.585999870E1,-5.940000057E0,-3.815999985E1,4.647804559E1
3.806019913E0,-2.592000008E1,-6.000000000E0,-3.797999954E1,4.637161599E1
3.813954483E0,-2.615999985E1,-5.759999752E0,-3.821999741E1,4.667216934E1
3.821889053E0,-2.609999847E1,-5.759999752E0,-3.821999741E1,4.663856472E1
3.829854141E0,-2.651999855E1,-5.519999981E0,-3.827999878E1,4.689497872E1
3.837849747E0,-2.645999908E1,-5.639999866E0,-3.821999741E1,4.682637453E1
3.845753799E0,-2.651999855E1,-5.940000057E0,-3.797999954E1,4.670197307E1
3.853688370E0,-2.676000023E1,-5.699999809E0,-3.797999954E1,4.680884505E1
3.861592422E0,-2.651999855E1,-5.819999695E0,-3.804000092E1,4.673568646E1
3.869588028E0,-2.627999878E1,-5.940000057E0,-3.773999786E1,4.637056583E1
3.877553116E0,-2.615999985E1,-6.059999943E0,-3.779999924E1,4.636711263E1
3.885457168E0,-2.573999977E1,-6.179999828E0,-3.773999786E1,4.609823668E1
3.893391739E0,-2.579999924E1,-6.359999657E0,-3.791999817E1,4.630351841E1
3.901326309E0,-2.579999924E1,-5.940000057E0,-3.852000046E1,4.674092422E1
3.909352432E0,-2.592000008E1,-5.819999695E0,-3.887999725E1,4.708899008E1
3.917348038E0,-2.597999954E1,-5.940000057E0,-3.900000000E1,4.723604531E1
3.925282608E0,-2.615999985E1,-6.119999886E0,-3.936000061E1,4.765511136E1
3.933247696E0,-2.651999855E1,-6.059999943E0,-3.911999893E1,4.764880102E1
3.941151749E0,-2.634000015E1,-6.299999714E0,-3.875999832E1,4.728449084E1
3.949116836E0,-2.627999878E1,-6.420000076E0,-3.870000076E1,4.721805582E1
3.957142959E0,-2.555999947E1,-6.239999771E0,-3.809999847E1,4.630184719E1
3.965077530E0,-2.484000015E1,-6.480000019E0,-3.815999985E1,4.599132088E1
3.973012100E0,-2.501999855E1,-6.420000076E0,-3.761999893E1,4.563420919E1
3.980946670E0,-2.550000000E1,-6.179999828E0,-3.773999786E1,4.596465856E1
3.988911758E0,-2.603999901E1,-5.940000057E0,-3.797999954E1,4.643108349E1
3.996907364E0,-2.669999886E1,-5.699999809E0,-3.791999817E1,4.672586219E1
4.004811417E0,-2.634000015E1,-5.279999733E0,-3.827999878E1,4.676571727E1
4.012807022E0,-2.592000008E1,-5.460000038E0,-3.804000092E1,4.635406858E1
4.020711075E0,-2.621999931E1,-5.940000057E0,-3.743999863E1,4.609257491E1
4.028706680E0,-2.592000008E1,-6.000000000E0,-3.738000107E1,4.588148738E1
4.036671768E0,-2.603999901E1,-5.879999638E0,-3.779999924E1,4.627629940E1
4.044575821E0,-2.603999901E1,-5.699999809E0,-3.809999847E1,4.649926268E1
4.052510391E0,-2.603999901E1,-5.699999809E0,-3.845999908E1,4.679469068E1
4.060444961E0,-2.609999847E1,-5.579999924E0,-3.845999908E1,4.681365024E1
4.068471084E0,-2.615999985E1,-6.119999886E0,-3.815999985E1,4.666889305E1
4.076466690E0,-2.657999992E1,-6.299999714E0,-3.821999741E1,4.697823532E1
4.084370743E0,-2.657999992E1,-6.119999886E0,-3.863999939E1,4.729693803E1
4.092305313E0,-2.627999878E1,-6.179999828E0,-3.863999939E1,4.713682516E1
4.100300918E0,-2.676000023E1,-6.000000000E0,-3.875999832E1,4.748089176E1
4.108235489E0,-2.657999992E1,-6.000000000E0,-3.875999832E1,4.737967777E1
4.116231094E0,-2.621999931E1,-6.119999886E0,-3.839999771E1,4.689885486E1
4.124165665E0,-2.669999886E1,-6.420000076E0,-3.857999802E1,4.735528045E1
4.132100235E0,-2.609999847E1,-6.239999771E0,-3.852000046E1,4.694611755E1
4.140095840E0,-2.597999954E1,-6.239999771E0,-3.839999771E1,4.678095550E1
4.148030411E0,-2.634000015E1,-5.940000057E0,-3.834000015E1,4.689386762E1
4.156026016E0,-2.657999992E1,-5.699999809E0,-3.839999771E1,4.704833916E1
4.163930069E0,-2.651999855E1,-5.699999809E0,-3.834000015E1,4.696547597E1
4.171895157E0,-2.651999855E1,-5.460000038E0,-3.845999908E1,4.703502369E1
4.179860245E0,-2.669999886E1,-5.460000038E0,-3.821999741E1,4.694113059E1
4.187825333E0,-2.609999847E1,-5.759999752E0,-3.791999817E1,4.639303588E1
4.195820938E0,-2.627999878E1,-6.239999771E0,-3.779999924E1,4.645875456E1
4.203724991E0,-2.579999924E1,-6.299999714E0,-3.791999817E1,4.629531529E1
4.211720596E0,-2.526000023E1,-6.059999943E0,-3.815999985E1,4.616250426E1
4.219655167E0,-2.555999947E1,-5.879999638E0,-3.845999908E1,4.655168631E1
4.227681290E0,-2.550000000E1,-5.279999733E0,-3.863999939E1,4.659590057E1
4.235585342E0,-2.603999901E1,-5.400000095E0,-3.863999939E1,4.690726066E1
4.243489395E0,-2.615999985E1,-5.819999695E0,-3.905999756E1,4.736983637E1
4.251423965E0,-2.615999985E1,-5.879999638E0,-3.875999832E1,4.713021809E1
4.259389053E0,-2.657999992E1,-6.119999886E0,-3.905999756E1,4.764067804E1
4.267323624E0,-2.621999931E1,-6.119999886E0,-3.900000000E1,4.739137857E1
4.275319229E0,-2.627999878E1,-6.179999828E0,-3.863999939E1,4.713682516E1
4.283223282E0,-2.579999924E1,-5.940000057E0,-3.845999908E1,4.669148842E1
4.291157852E0,-2.550000000E1,-5.879999638E0,-3.797999954E1,4.612271415E1
4.299092422E0,-2.573999977E1,-5.759999752E0,-3.786000061E1,4.614222396E1
4.307057510E0,-2.550000000E1,-5.400000095E0,-3.786000061E1,4.596509162E1
4.315022598E0,-2.603999901E1,-5.639999866E0,-3.821999741E1,4.659033536E1
4.322926651E0,-2.645999908E1,-5.879999638E0,-3.804000092E1,4.670918129E1
4.330861221E0,-2.651999855E1,-6.000000000E0,-3.786000061E1,4.661212256E1
4.338826309E0,-2.615999985E1,-6.539999962E0,-3.761999893E1,4.628586729E1
4.346760879E0,-2.603999901E1,-6.119999886E0,-3.731999969E1,4.591642761E1
4.354787002E0,-2.543999863E1,-6.239999771E0,-3.779999924E1,4.598881461E1
4.362721573E0,-2.555999947E1,-5.940000057E0,-3.827999878E1,4.641072591E1
4.370686661E0,-2.585999870E1,-5.699999809E0,-3.834000015E1,4.659597775E1
4.378621231E0,-2.603999901E1,-5.819999695E0,-3.863999939E1,4.695746477E1
4.386616836E0,-2.609999847E1,-5.639999866E0,-3.870000076E1,4.701818348E1
4.394520889E0,-2.603999901E1,-5.879999638E0,-3.834000015E1,4.671842844E1
4.402394424E0,-2.615999985E1,-5.759999752E0,-3.875999832E1,4.711539726E1
4.410390030E0,-2.627999878E1,-5.879999638E0,-3.881999969E1,4.724621792E1
4.418294083E0,-2.657999992E1,-5.940000057E0,-3.845999908E1,4.712697239E1
4.426228653E0,-2.639999962E1,-6.059999943E0,-3.863999939E1,4.718827325E1
4.434224258E0,-2.676000023E1,-6.239999771E0,-3.852000046E1,4.731623025E1
4.442128311E0,-2.651999855E1,-6.359999657E0,-3.857999802E1,4.724591163E1
4.450123917E0,-2.603999901E1,-6.239999771E0,-3.863999939E1,4.701136776E1
4.458058487E0,-2.645999908E1,-6.299999714E0,-3.863999939E1,4.725326550E1
4.466023575E0,-2.615999985E1,-6.299999714E0,-3.870000076E1,4.713518481E1
4.474019180E0,-2.621999931E1,-6.179999828E0,-3.804000092E1,4.661247077E1
4.481923233E0,-2.592000008E1,-6.239999771E0,-3.834000015E1,4.669838983E1
4.489918838E0,-2.555999947E1,-5.759999752E0,-3.834000015E1,4.643755788E1
4.497822891E0,-2.561999893E1,-5.699999809E0,-3.786000061E1,4.606792799E1
4.505787979E0,-2.526000023E1,-5.819999695E0,-3.809999847E1,4.608199097E1
4.513783584E0,-2.609999847E1,-5.579999924E0,-3.791999817E1,4.637103170E1
4.521687637E0,-2.585999870E1,-5.759999752E0,-3.815999985E1,4.645538417E1
4.529683243E0,-2.568000031E1,-5.519999981E0,-3.834000015E1,4.647459981E1
4.537617813E0,-2.585999870E1,-5.099999905E0,-3.893999863E1,4.702204829E1
4.545613418E0,-2.561999893E1,-5.219999790E0,-3.923999786E1,4.715305054E1
4.553517471E0,-2.639999962E1,-5.219999790E0,-3.911999893E1,4.748244617E1
4.561421524E0,-2.663999939E1,-5.460000038E0,-3.893999863E1,4.749552254E1
4.569356094E0,-2.693999863E1,-5.759999752E0,-3.839999771E1,4.725992962E1
4.577321182E0,-2.700000000E1,-5.759999752E0,-3.786000061E1,4.685677372E1
4.585255752E0,-2.657999992E1,-5.400000095E0,-3.773999786E1,4.647541109E1
4.593251358E0,-2.615999985E1,-5.039999962E0,-3.779999924E1,4.624486062E1
4.601155411E0,-2.657999992E1,-5.279999733E0,-3.845999908E1,4.704834028E1
4.609120499E0,-2.663999939E1,-5.400000095E0,-3.881999969E1,4.739031488E1
4.617116104E0,-2.711999893E1,-5.759999752E0,-3.857999802E1,4.750882219E1
4.625050674E0,-2.723999977E1,-6.000000000E0,-3.870000076E1,4.770437765E1
4.633046280E0,-2.645999908E1,-5.699999809E0,-3.821999741E1,4.683363910E1
4.640950333E0,-2.663999939E1,-5.400000095E0,-3.791999817E1,4.665593027E1
4.648884903E0,-2.615999985E1,-5.579999924E0,-3.797999954E1,4.645387343E1
4.656849991E0,-2.627999878E1,-5.879999638E0,-3.804000092E1,4.660745006E1
4.664784561E0,-2.627999878E1,-5.879999638E0,-3.809999847E1,4.665643166E1
4.672780167E0,-2.603999901E1,-6.059999943E0,-3.815999985E1,4.659389162E1
4.680684219E0,-2.585999870E1,-6.119999886E0,-3.815999985E1,4.650139267E1
4.688649307E0,-2.603999901E1,-6.059999943E0,-3.786000061E1,4.634851447E1
4.696614395E0,-2.597999954E1,-5.940000057E0,-3.797999954E1,4.639746051E1
4.704640518E0,-2.555999947E1,-5.639999866E0,-3.815999985E1,4.627427752E1
4.712575088E0,-2.597999954E1,-5.699999809E0,-3.809999847E1,4.646568904E1
4.720479141E0,-2.609999847E1,-5.579999924E0,-3.827999878E1,4.666588289E1
4.728474747E0,-2.634000015E1,-5.579999924E0,-3.779999924E1,4.640874863E1
4.736378799E0,-2.663999939E1,-5.879999638E0,-3.786000061E1,4.666522913E1
4.744343887E0,-2.621999931E1,-5.879999638E0,-3.738000107E1,4.603615144E1
4.752308975E0,-2.615999985E1,-5.579999924E0,-3.761999893E1,4.616000770E1
4.760182510E0,-2.645999908E1,-5.940000057E0,-3.797999954E1,4.666792815E1
4.768178116E0,-2.676000023E1,-5.879999638E0,-3.768000031E1,4.658813616E1
4.776112686E0,-2.693999863E1,-5.639999866E0,-3.863999939E1,4.744072804E1
4.784077774E0,-2.645999908E1,-6.059999943E0,-3.870000076E1,4.727097640E1
4.792073379E0,-2.592000008E1,-5.519999981E0,-3.863999939E1,4.685473676E1
4.799977432E0,-2.531999969E1,-5.639999866E0,-3.834000015E1,4.629111788E1
4.807942520E0,-2.561999893E1,-5.639999866E0,-3.797999954E1,4.615922778E1
4.815846573E0,-2.543999863E1,-5.460000038E0,-3.779999924E1,4.588948761E1
4.823811661E0,-2.550000000E1,-5.639999866E0,-3.761999893E1,4.579654919E1
4.831807266E0,-2.561999893E1,-5.519999981E0,-3.809999847E1,4.624353608E1
4.839711319E0,-2.526000023E1,-5.819999695E0,-3.821999741E1,4.618125388E1
4.847706924E0,-2.573999977E1,-6.059999943E0,-3.857999802E1,4.677272105E1
4.855641495E0,-2.627999878E1,-6.059999943E0,-3.887999725E1,4.731824301E1
4.863667618E0,-2.651999855E1,-6.179999828E0,-3.870000076E1,4.732010968E1
4.871571670E0,-2.634000015E1,-5.579999924E0,-3.863999939E1,4.709545159E1
4.879475723E0,-2.634000015E1,-5.400000095E0,-3.779999924E1,4.638745037E1
4.887410293E0,-2.550000000E1,-5.159999847E0,-3.743999863E1,4.559198499E1
4.895344864E0,-2.537999916E1,-5.159999847E0,-3.786000061E1,4.587101048E1
4.903340469E0,-2.561999893E1,-5.699999809E0,-3.779999924E1,4.601862976E1
4.911305557E0,-2.561999893E1,-5.699999809E0,-3.852000046E1,4.661185234E1
4.919209610E0,-2.609999847E1,-6.119999886E0,-3.857999802E1,4.697957605E1
4.927144180E0,-2.621999931E1,-6.420000076E0,-3.852000046E1,4.703716828E1
4.935078750E0,-2.615999985E1,-6.420000076E0,-3.852000046E1,4.700374909E1
4.943013321E0,-2.603999901E1,-6.420000076E0,-3.852000046E1,4.693706834E1
4.951008926E0,-2.634000015E1,-6.839999676E0,-3.870000076E1,4.731037162E1
4.958943497E0,-2.579999924E1,-6.299999714E0,-3.863999939E1,4.688687993E1
4.966878067E0,-2.561999893E1,-6.359999657E0,-3.821999741E1,4.644999615E1
4.974782120E0,-2.573999977E1,-6.539999962E0,-3.773999786E1,4.614787781E1
4.982777725E0,-2.531999969E1,-5.879999638E0,-3.738000107E1,4.552956468E1
4.990742813E0,-2.597999954E1,-6.299999714E0,-3.731999969E1,4.590678327E1
4.998646866E0,-2.634000015E1,-6.000000000E0,-3.797999954E1,4.660768148E1
5.006581436E0,-2.627999878E1,-5.819999695E0,-3.821999741E1,4.674696711E1
5.014546524E0,-2.657999992E1,-6.059999943E0,-3.839999771E1,4.709330971E1
5.022572647E0,-2.603999901E1,-5.819999695E0,-3.852000046E1,4.685877058E1
5.030568252E0,-2.603999901E1,-6.119999886E0,-3.821999741E1,4.665087511E1
5.038472305E0,-2.585999870E1,-5.940000057E0,-3.857999802E1,4.682349176E1
5.046406875E0,-2.550000000E1,-6.119999886E0,-3.852000046E1,4.659930079E1
5.054402481E0,-2.657999992E1,-6.480000019E0,-3.834000015E1,4.710034403E1
5.062337051E0,-2.639999962E1,-6.119999886E0,-3.821999741E1,4.685277559E1
5.070363174E0,-2.639999962E1,-6.420000076E0,-3.797999954E1,4.669750257E1
5.078267227E0,-2.651999855E1,-6.119999886E0,-3.791999817E1,4.667644998E1
5.086201797E0,-2.592000008E1,-5.940000057E0,-3.809999847E1,4.646224153E1
5.094166885E0,-2.615999985E1,-6.359999657E0,-3.779999924E1,4.640727454E1
