Time (s),Magnetic Field x (µT),Magnetic Field y (µT),Magnetic Field z (µT),Absolute field (µT)
3.534097232,14.75999928,7.199999809,-42.47999954,45.54391218
3.542031802,15.11999989,7.199999809,-42.18000031,45.38289126
3.54999689,14.88000011,7.559999943,-42.23999786,45.4178976
3.557870425,15,7.679999828,-41.87999725,45.14328928
3.565866031,15.17999935,7.739999771,-42.05999756,45.38042939
3.573770083,15.17999935,7.679999828,-42.65999985,45.92701128
3.581735171,15.53999996,7.739999771,-42.23999786,45.6685517
3.589730777,15.96000004,7.679999828,-41.93999863,45.526558
3.59763483,16.19999886,7.980000019,-41.45999908,45.22224991
3.6055694,16.92000008,8.399999619,-40.91999817,45.06986406
3.61350397,16.97999954,8.220000267,-41.21999741,45.33185387
3.62143854,16.61999893,8.340000153,-41.81999969,45.76780901
3.629403628,16.37999916,8.159999847,-42,45.81364393
3.637307681,15.53999996,7.559999943,-42.18000031,45.58286546
3.645272769,14.93999958,7.799999714,-42.65999985,45.86849867
3.653176822,15.11999989,8.039999962,-42.54000092,45.8574713
3.66114191,15,8.340000153,-42.77999878,46.09429355
3.669168033,15.23999977,8.699999809,-43.20000076,46.62818521
3.677072085,15.59999943,8.460000038,-42.95999908,46.48110481
3.685067691,15.77999973,8.399999619,-43.02000046,46.58635878
3.693002261,16.19999886,7.980000019,-42.71999741,46.38015245
3.700936832,16.26000023,8.039999962,-42.23999786,45.97006228
3.708901919,16.44000053,8.159999847,-42.11999893,45.94511427
3.716805972,16.13999939,7.859999657,-41.93999863,45.62063853
3.724740542,15.8399992,7.739999771,-41.93999863,45.49479812
3.732675113,15.53999996,7.679999828,-41.81999969,45.27014878
3.740609683,15.71999931,7.440000057,-41.45999908,44.96002117
3.748605289,15.42000008,7.079999924,-41.63999939,44.96434532
3.756509341,15.65999985,7.259999752,-41.81999969,45.2421879
3.764443912,16.13999939,7.559999943,-42.54000092,46.1227152
3.772378482,15.77999973,7.799999714,-42.71999741,46.20439985
3.78034357,16.19999886,8.460000038,-42.77999878,46.52031663
3.788339175,15.89999962,8.399999619,-42.41999817,46.07413837
3.796273746,15.77999973,8.099999428,-41.93999863,45.5365992
3.804238833,15.8399992,8.039999962,-41.93999863,45.54679636
3.812173404,15.53999996,7.799999714,-41.87999725,45.34606669
3.820138492,15.71999931,7.799999714,-41.52000046,45.07625552
3.828134097,16.07999992,8.039999962,-41.45999908,45.19003785
3.83603815,16.02000046,7.919999599,-41.52000046,45.20262433
3.844003238,16.26000023,7.679999828,-41.45999908,45.19183033
3.851937808,16.13999939,7.559999943,-42.05999756,45.68037406
3.859933414,15.53999996,7.319999695,-42.11999893,45.48811168
3.867929019,15.42000008,7.259999752,-42.11999893,45.43763098
3.875833072,15.11999989,7.199999809,-42.23999786,45.4386599
3.88379816,15.17999935,7.319999695,-42.54000092,45.75660011
3.891702212,15.59999943,7.319999695,-43.02000046,46.34288313
3.8996673,15.65999985,7.319999695,-43.07999802,46.41879167
3.907693423,15.42000008,7.5,-42.71999741,46.03286414
3.915597476,15.29999924,7.259999752,-42.11999893,45.39704707
3.923532046,15.17999935,7.379999638,-41.93999863,45.20907276
3.931466617,15.05999947,7.139999866,-41.63999939,44.85167479
3.939431705,15.42000008,7.019999981,-41.52000046,44.84380938
3.947457828,16.02000046,7.199999809,-41.52000046,45.08204576
3.955392398,16.37999916,7.139999866,-40.91999817,44.65120626
3.963388003,16.5,7.440000057,-41.34000015,45.12869612
3.971292056,16.26000023,7.559999943,-41.75999832,45.44709745
3.979257144,15.59999943,7.619999886,-42.23999786,45.66882744
3.987283267,15.71999931,7.619999886,-42.59999847,46.04283491
3.99518732,15.42000008,7.5,-42.84000015,46.14425225
4.003182925,15.77999973,7.619999886,-42.36000061,45.84149258
4.011117496,15.8399992,7.619999886,-42.11999893,45.64059906
4.019052066,15.35999966,7.440000057,-42.41999817,45.72460426
4.027017154,15.89999962,7.619999886,-42,45.55078908
4.034921207,15.8399992,7.319999695,-42.41999817,45.86877167
4.042855777,15.96000004,7.440000057,-42.54000092,46.04049174
4.050820865,15.89999962,7.679999828,-42,45.56086462
4.058785953,15.47999954,7.559999943,-41.81999969,45.22937496
4.06675104,15.59999943,7.739999771,-41.87999725,45.35638597
4.074685611,15.65999985,7.679999828,-42,45.47766477
4.082650699,15.71999931,7.5,-42.05999756,45.52374955
4.090615787,16.13999939,7.559999943,-42.18000031,45.79088998
4.098580874,16.02000046,7.679999828,-41.87999725,45.49238378
4.106545962,16.02000046,7.559999943,-41.45999908,45.08575759
4.114450015,15.8399992,7.559999943,-42,45.51987669
4.122384585,15.42000008,7.5,-42.05999756,45.42102814
4.130288638,15.29999924,7.139999866,-42.36000061,45.6008687
4.138284244,15.05999947,7.139999866,-42.71999741,45.85609404
4.146249332,15,7.199999809,-42.36000061,45.51054437
4.154122867,14.88000011,7.199999809,-42.41999817,45.52703203
4.162118472,14.88000011,7.319999695,-42,45.15525217
4.170053042,14.63999939,7.319999695,-42,45.07673433
4.177987613,15,7.319999695,-42.11999893,45.30647532
4.186013736,15.42000008,7.5,-42.05999756,45.42102814
4.193917789,15.23999977,7.619999886,-42.41999817,45.71409231
4.201882876,15.65999985,7.619999886,-42.23999786,45.68935777
4.209847964,15.53999996,7.5,-42.05999756,45.46190706
4.217782535,15.35999966,7.559999943,-42.41999817,45.74428307
4.225747623,15.42000008,7.739999771,-42.71999741,46.07257511
4.233682193,15.29999924,7.619999886,-42.71999741,46.01252605
4.241677798,15.29999924,7.739999771,-42.65999985,45.97687636
4.249612369,15.47999954,7.559999943,-42.18000031,45.56244518
4.257546939,15.47999954,7.379999638,-41.75999832,45.14412742
4.265542544,15.8399992,7.619999886,-41.93999863,45.47453637
4.273477115,15.8399992,7.619999886,-42.47999954,45.97303921
4.281411685,15.65999985,7.5,-42.36000061,45.78051165
4.289376773,15.89999962,7.739999771,-42.23999786,45.79230289
4.297311343,15.35999966,7.379999638,-42.23999786,45.5479023
4.305276431,15.35999966,7.199999809,-41.93999863,45.24083412
4.313180484,15.42000008,7.199999809,-42.18000031,45.48372044
4.321115054,15.23999977,7.199999809,-42.29999924,45.53446525
4.329049624,15.35999966,7.5,-42.36000061,45.67876138
4.337014712,15.11999989,7.259999752,-42.29999924,45.50397706
4.345040835,15.47999954,7.739999771,-42.54000092,45.92591491
4.352975406,15.35999966,7.559999943,-42.41999817,45.74428307
4.360971011,15.29999924,7.739999771,-42.29999924,45.64304447
4.368875064,15.42000008,7.919999599,-42.05999756,45.49226517
4.376840152,15.11999989,7.5,-42,45.26438331
4.384835757,15.17999935,7.619999886,-42.11999893,45.41575815
4.39273981,14.93999958,7.139999866,-42.23999786,45.36960001
4.40067438,15.17999935,7.379999638,-42.47999954,45.71047075
4.408608951,14.93999958,7.440000057,-42.36000061,45.52940632
4.416574039,14.81999969,7.319999695,-42.59999847,45.69436132
4.424600162,15.11999989,7.379999638,-42.23999786,45.46752919
4.432504214,14.88000011,7.619999886,-42.18000031,45.37214153
4.44049982,15.23999977,7.919999599,-42.05999756,45.43156811
4.448403873,15.47999954,8.039999962,-41.52000046,45.03534638
4.456338443,15.53999996,8.279999733,-41.93999863,45.48640983
4.464364566,15.47999954,7.980000019,-42.05999756,45.52311699
4.472268619,15.59999943,7.799999714,-42.29999924,45.75467094
4.480264224,15.8399992,7.739999771,-42.29999924,45.82688192
4.488198794,15.96000004,7.799999714,-42.23999786,45.82334576
4.496133365,15.8399992,7.859999657,-42.18000031,45.7366111
4.504098453,15.89999962,7.980000019,-42.05999756,45.66764481
4.512002505,15.53999996,8.159999847,-42.41999817,45.90787994
4.519937076,15.17999935,7.679999828,-42.11999893,45.42586364
4.527871646,15.71999931,7.980000019,-42.18000031,45.71598412
4.535867251,15.53999996,7.980000019,-42.54000092,45.9872121
4.543832339,15.89999962,8.039999962,-42.41999817,46.00986668
4.551736392,15.77999973,8.399999619,-42.84000015,46.42018955
4.55970148,15.8399992,8.099999428,-42.95999908,46.49814068
4.56763605,15.89999962,8.099999428,-42.84000015,46.40781822
4.575631656,15.77999973,7.980000019,-43.20000076,46.67899804
4.583596744,16.13999939,7.859999657,-43.37999725,46.94787894
4.591500796,15.65999985,8.099999428,-43.20000076,46.65925044
4.599496402,15.71999931,7.919999599,-42.71999741,46.20436073
4.607400455,15.89999962,7.799999714,-42.23999786,45.8024825
4.615365542,15.96000004,7.559999943,-42.05999756,45.61708666
4.623391665,16.37999916,7.319999695,-42.05999756,45.72668983
4.631295718,16.61999893,7.739999771,-42.36000061,46.15735708
4.639291324,16.26000023,7.799999714,-42.23999786,45.92869498
4.647225894,16.19999886,8.159999847,-42.47999954,46.19064755
4.655160464,16.37999916,8.519999504,-42.36000061,46.20892139
4.663125552,16.37999916,8.099999428,-42.29999924,46.07824105
4.671029605,16.31999969,8.460000038,-42.95999908,46.72767394
4.678964175,16.07999992,8.279999733,-42.54000092,46.22527957
4.686898746,15.65999985,8.039999962,-42.71999741,46.20471159
4.694894351,14.81999969,7.799999714,-43.13999939,46.27668888
4.702859439,14.93999958,7.5,-42.41999817,45.59506368
4.710794009,14.93999958,7.679999828,-42.84000015,46.01577553
4.71872858,14.75999928,7.799999714,-42.47999954,45.64261096
4.726693667,15,7.980000019,-42.36000061,45.64044316
4.734628238,14.75999928,8.099999428,-42.41999817,45.63906018
4.742593326,15.23999977,7.799999714,-42.18000031,45.52197287
4.750497378,15.23999977,7.5,-42.23999786,45.52718982
4.758462466,15.53999996,7.679999828,-42.18000031,45.6029212
4.766366519,15.96000004,7.679999828,-42.47999954,46.02449739
4.774362124,15.65999985,7.859999657,-42.18000031,45.67458391
4.782327212,15.96000004,8.039999962,-42.18000031,45.80955824
4.790231265,15.96000004,7.799999714,-41.87999725,45.49171097
4.798196353,16.02000046,7.919999599,-41.52000046,45.20262433
4.806130923,16.07999992,7.799999714,-41.93999863,45.58914211
4.814065494,16.37999916,7.679999828,-41.87999725,45.62040048
4.822030582,16.07999992,7.440000057,-41.52000046,45.1423353
4.829934634,15.65999985,7.139999866,-42,45.38959345
4.837869205,15.59999943,7.079999924,-41.63999939,45.02639149
4.845803775,15.29999924,6.899999619,-41.39999771,44.67280808
4.85379938,15.29999924,7.079999924,-41.70000076,44.97895551
4.861764468,15.65999985,7.259999752,-41.15999985,44.63282177
4.869699039,15.8399992,7.079999924,-41.63999939,45.11010444
4.877633609,15.8399992,7.379999638,-41.63999939,45.15816115
4.885598697,16.55999947,7.799999714,-41.81999969,45.65069498
4.893563785,16.31999969,7.919999599,-41.93999863,45.69499172
4.901528873,16.13999939,7.980000019,-41.52000046,45.25583298
4.909402408,16.02000046,7.980000019,-41.87999725,45.54398956
4.917398013,15.35999966,7.379999638,-41.52000046,44.88100291
4.925302066,15.65999985,7.319999695,-41.75999832,45.19640971
4.933267154,15.35999966,7.5,-41.93999863,45.28954708
4.941293277,15.05999947,7.319999695,-41.63999939,44.88068102
4.94919733,15.11999989,7.319999695,-42.29999924,45.51358838
4.957192935,14.69999981,7.019999981,-42.11999893,45.16043295
4.965127505,14.69999981,7.019999981,-42.11999893,45.16043295
4.973062076,14.81999969,7.319999695,-42.54000092,45.63843188
4.981027164,14.81999969,7.5,-42.54000092,45.66764795
4.988931216,15.17999935,7.859999657,-42.29999924,45.62347981
4.996865787,15.29999924,7.799999714,-42.11999893,45.48652858
5.004769839,16.02000046,7.679999828,-41.63999939,45.2715403
5.012734927,16.13999939,7.619999886,-41.45999908,45.1386254
5.020730533,16.13999939,7.379999638,-41.75999832,45.37467834
5.028634585,16.19999886,7.440000057,-41.87999725,45.51623594
5.036569156,15.8399992,7.379999638,-41.81999969,45.3241916
5.044503726,15.77999973,7.319999695,-41.63999939,45.12737901
5.052438296,15.96000004,7.379999638,-42.11999893,45.64296557
5.060403384,15.71999931,7.559999943,-42.29999924,45.75545774
5.068307437,15.89999962,7.379999638,-42.59999847,46.06554301
5.076242007,15.96000004,7.319999695,-42.65999985,46.13219682
5.08414606,15.59999943,7.199999809,-41.87999725,45.26736296
5.092141665,15.96000004,7.5,-41.63999939,45.22014098
5.100137271,16.19999886,7.799999714,-41.52000046,45.24588817
5.108041324,15.8399992,7.859999657,-41.63999939,45.23908397
5.116036929,15.23999977,7.980000019,-41.87999725,45.27551395
5.123971499,15.17999935,7.679999828,-41.93999863,45.25901305
5.13190607,15,7.619999886,-41.93999863,45.18880263
5.139871158,15.42000008,7.859999657,-41.87999725,45.31545175
5.147744693,15.96000004,7.799999714,-41.81999969,45.43648282
5.155740298,16.13999939,7.559999943,-41.93999863,45.56990964
5.163644351,15.96000004,7.679999828,-42.11999893,45.69243163
5.171609439,16.37999916,7.379999638,-42.11999893,45.79151752
5.179635562,16.19999886,7.5,-41.87999725,45.5260819
5.187539615,15.71999931,7.379999638,-41.39999771,44.89479462
5.195474185,16.02000046,7.259999752,-41.34000015,44.92597938
5.203408755,15.05999947,7.319999695,-41.45999908,44.71372836
5.211343326,15.47999954,7.259999752,-41.21999741,44.62539824
5.219338931,15.89999962,7.980000019,-41.93999863,45.55714953
5.227242984,15.71999931,8.039999962,-41.57999802,45.17362298
5.235208072,15.8399992,7.919999599,-41.15999985,44.80823089
5.24317316,15.71999931,7.919999599,-41.34000015,44.93150771
5.25110773,15.47999954,7.139999866,-40.86000061,44.27357715
5.259103335,15.05999947,6.839999676,-41.09999847,44.30348806
5.267037906,14.81999969,6.599999905,-41.39999771,44.46517964
5.274972476,14.69999981,6.599999905,-41.52000046,44.53718032
5.282907046,14.63999939,6.899999619,-41.87999725,44.89848268
5.290872134,14.88000011,7.019999981,-42.23999786,45.33113966
5.298898257,15.35999966,7.319999695,-42.23999786,45.53821916
5.306832828,15.59999943,7.319999695,-42.23999786,45.61973035
5.314797915,15.65999985,7.139999866,-41.93999863,45.33407855
5.322763003,15.96000004,7.619999886,-41.63999939,45.24019837
5.330697574,16.07999992,7.559999943,-41.75999832,45.38300846
5.338693179,16.19999886,7.619999886,-42.05999756,45.71157136
5.346597232,15.89999962,7.559999943,-42.59999847,46.09472266
5.354592837,15.77999973,7.440000057,-42.77999878,46.20054424
5.362527408,15.89999962,7.5,-42.41999817,45.91858265
5.370461978,15.59999943,7.859999657,-42.54000092,45.98685959
5.378427066,15.96000004,8.099999428,-42.36000061,45.98588092
5.386331119,16.02000046,7.919999599,-42.36000061,45.97538972
5.394265689,15.77999973,8.099999428,-42.71999741,46.25598946
5.402169742,15.77999973,8.099999428,-42.65999985,46.20058408
5.410104312,15.65999985,7.859999657,-42.54000092,46.00724799
5.418130435,15.59999943,7.859999657,-42.59999847,46.04236578
5.426034488,15.89999962,8.039999962,-42.29999924,45.89925405
5.433969058,16.26000023,7.619999886,-42.05999756,45.73287002
5.441934146,16.26000023,7.619999886,-41.93999863,45.62253271
5.449929751,16.44000053,7.980000019,-41.34000015,45.19900033
5.457894839,16.26000023,7.859999657,-41.15999985,44.94788971
5.465798892,15.65999985,8.039999962,-41.09999847,44.71115151
5.473794498,15.42000008,7.859999657,-41.09999847,44.5955813
5.48169855,15.17999935,7.379999638,-41.21999741,44.54194609
5.489633121,15.29999924,7.079999924,-41.45999908,44.7565403
5.497628726,15.47999954,6.839999676,-41.45999908,44.78110657
5.505502261,15.65999985,6.899999619,-41.57999802,44.96378348
5.513497867,16.19999886,7.259999752,-41.75999832,45.37670128
5.521432437,15.77999973,7.619999886,-42,45.50904075
5.529367007,15.77999973,8.039999962,-42.29999924,45.85782296
5.537332095,15.42000008,8.039999962,-42.18000031,45.62423071
5.54520563,15,7.919999599,-42.41999817,45.68569402
5.553201236,15.11999989,7.859999657,-42.11999893,45.43664051
5.561105289,15.17999935,7.799999714,-42,45.33511195
5.569070376,15.65999985,7.619999886,-42.05999756,45.52299845
5.577096499,15.42000008,7.319999695,-42.11999893,45.44725633
5.585000552,15.77999973,7.379999638,-42.41999817,45.85770416
5.59296564,15.89999962,7.5,-42.65999985,46.14038984
5.600930728,16.02000046,7.799999714,-42.54000092,46.12084223
5.608895816,16.5,8.399999619,-42.41999817,46.28462205
5.616860904,16.07999992,7.980000019,-42.23999786,45.89623315
5.624764957,15.53999996,7.739999771,-42.23999786,45.6685517
5.632699527,15.05999947,7.739999771,-42.54000092,45.78605528
5.64060358,14.93999958,7.319999695,-42.11999893,45.28664586
5.648568667,14.81999969,7.619999886,-42.05999756,45.24091272
5.65659479,15.35999966,7.679999828,-42,45.37523539
5.664498843,15.42000008,7.799999714,-42.11999893,45.52703272
5.672433414,15.42000008,8.220000267,-42.29999924,45.76717975
5.680398501,15.77999973,8.099999428,-42.23999786,45.81305275
5.688363589,15.35999966,8.099999428,-42.05999756,45.50365892
5.696359195,15.89999962,8.099999428,-42,45.63354006
5.704263248,15.47999954,8.039999962,-42.71999741,46.14401547
5.712228335,15.42000008,8.039999962,-42.84000015,46.23509073
5.720193423,15.53999996,8.159999847,-43.07999802,46.51842028
5.728127994,14.88000011,7.980000019,-42.89999771,46.1031952
5.736123599,14.93999958,7.799999714,-42.65999985,45.86849867
5.743997134,15.17999935,7.919999599,-42.84000015,46.13485003
5.751931705,15.29999924,7.799999714,-42.71999741,46.04267749
5.759866275,15.77999973,7.679999828,-42.47999954,45.96238843
5.767831363,16.31999969,7.799999714,-42.29999924,46.00513364
5.775857486,15.89999962,7.919999599,-42,45.60193397
5.783761539,16.19999886,8.039999962,-41.81999969,45.56307646
5.791757144,16.02000046,7.980000019,-42.11999893,45.7647804
5.799661197,15.71999931,7.980000019,-42.11999893,45.66062953
5.807595767,16.07999992,7.679999828,-42.59999847,46.17692784
5.815591373,15.47999954,7.379999638,-42.84000015,46.14499316
5.823495425,15.77999973,7.379999638,-43.13999939,46.52453475
5.831460513,15.89999962,7.079999924,-42.89999771,46.296287
5.839395083,15.77999973,7.139999866,-43.07999802,46.4313926
5.847329654,15.89999962,7.019999981,-42.89999771,46.28714931
5.855325259,15.71999931,7.440000057,-42.77999878,46.18008526
5.86325983,15.42000008,8.039999962,-43.31999969,46.68019254
5.871224917,15.59999943,7.799999714,-42.95999908,46.36552058
5.879190005,15.77999973,8.340000153,-43.02000046,46.57557765
5.887155093,16.02000046,8.039999962,-42.77999878,46.38329774
5.895150699,16.5,7.619999886,-42.47999954,46.20459673
5.903054751,15.96000004,7.679999828,-42.36000061,45.91376319
5.911019839,15.47999954,7.319999695,-42.41999817,45.74569954
5.919015445,15.23999977,7.5,-41.87999725,45.19338185
5.926980533,14.88000011,7.559999943,-42.23999786,45.4178976
5.934945621,14.93999958,7.619999886,-42.65999985,45.83823265
5.942819156,15.29999924,7.919999599,-42.65999985,46.00752066
5.950814761,15.42000008,7.679999828,-43.20000076,46.50805162
5.958718814,15.53999996,7.619999886,-42.47999954,45.87053911
5.966683902,15.65999985,7.859999657,-41.81999969,45.34233744
5.974679507,15.8399992,7.559999943,-41.57999802,45.13264239
5.98258356,16.07999992,7.739999771,-41.15999985,44.8622289
5.99051813,15.96000004,7.559999943,-41.52000046,45.11968128
5.998452701,15.77999973,7.319999695,-41.81999969,45.29352229
6.006387271,15.53999996,7.319999695,-42.11999893,45.48811168
6.014382876,15.42000008,7.139999866,-42.36000061,45.64127137
6.022317447,15.35999966,7.019999981,-42.23999786,45.49095964
6.030252017,15.53999996,7.199999809,-42.23999786,45.58013839
6.038217105,15.59999943,7.199999809,-42.29999924,45.65621442
6.046151675,15.42000008,7.379999638,-42.36000061,45.67943135
6.054116763,15.59999943,7.739999771,-42.36000061,45.79996976
6.062020816,16.13999939,8.039999962,-42.77999878,46.42487992
6.069955386,16.02000046,7.980000019,-42.18000031,45.82000917
6.077889957,15.8399992,8.099999428,-42.59999847,46.16573876
6.085824527,15.71999931,8.159999847,-42.54000092,46.0798834
6.09385065,15.17999935,7.619999886,-42.23999786,45.52707105
6.101754703,15.53999996,7.859999657,-42.54000092,45.96654078
6.10971979,15.71999931,7.919999599,-42.23999786,45.76092429
6.117684878,15.35999966,7.5,-42.36000061,45.67876138
6.125619449,15.17999935,7.440000057,-42.18000031,45.44159336
6.133584537,14.75999928,7.199999809,-42.23999786,45.32013896
6.141519107,14.75999928,7.019999981,-42.71999741,45.73987491
6.149514712,15.17999935,7.079999924,-42.54000092,45.71881951
6.157449283,15.47999954,7.559999943,-42.77999878,46.11845922
6.165383853,16.13999939,7.919999599,-42.84000015,46.45956938
6.173348941,16.31999969,7.799999714,-41.70000076,45.45406967
6.181252994,16.26000023,7.739999771,-41.75999832,45.47738629
6.189187564,16.19999886,7.859999657,-41.15999985,44.9262189
6.197091617,15.42000008,7.259999752,-40.79999924,44.21678343
6.205087222,15.29999924,7.139999866,-41.34000015,44.65495703
6.21305231,15.17999935,7.139999866,-40.73999786,44.05859059
6.220925845,15,6.960000038,-40.73999786,43.96804552
6.228921451,15.42000008,7.559999943,-41.27999878,44.70982331
6.236856021,15.05999947,7.5,-41.09999847,44.41017292
6.244790591,14.88000011,7.619999886,-41.75999832,44.98195484
6.252755679,15.23999977,7.559999943,-41.75999832,45.09222385
6.260659732,14.88000011,7.5,-41.57999802,44.79464966
6.268594302,15.47999954,7.739999771,-41.70000076,45.14895398
6.276498355,15.05999947,7.559999943,-41.75999832,45.03170708
6.28449396,15.17999935,7.5,-42.18000031,45.45145549
6.292459048,15.65999985,7.259999752,-42.18000031,45.57516448
6.300363101,16.13999939,7.259999752,-41.63999939,45.24485303
6.308297671,16.55999947,7.559999943,-41.75999832,45.55529213
6.316232242,16.55999947,7.559999943,-41.75999832,45.55529213
6.32419733,16.44000053,7.5,-41.34000015,45.11672894
6.332223453,15.47999954,7.559999943,-42.18000031,45.56244518
6.340158023,15.59999943,7.319999695,-42.05999756,45.4531162
6.348092593,15.23999977,7.259999752,-41.63999939,44.93166744
6.356027164,14.81999969,7.259999752,-41.70000076,44.84673958
6.363992251,14.75999928,7.139999866,-41.27999878,44.41706289
6.371987857,14.88000011,7.259999752,-40.73999786,43.97578226
6.37989191,15.05999947,7.379999638,-40.91999817,44.2234579
6.387856998,15.29999924,7.199999809,-41.52000046,44.8312437
6.395791568,15.8399992,7.319999695,-42.05999756,45.53604468
6.403787173,15.96000004,7.079999924,-42.41999817,45.87269607
6.411752261,16.02000046,7.319999695,-42.65999985,46.15298904
6.419625796,16.37999916,7.679999828,-42.71999741,46.39272517
6.427621402,16.02000046,7.619999886,-42.89999771,46.42321204
6.435525455,16.31999969,7.859999657,-43.31999969,46.95470539
6.443460025,15.89999962,7.799999714,-43.5,46.96700952
6.45145563,15.96000004,7.679999828,-43.31999969,46.80092277
6.459359683,16.26000023,7.619999886,-42.84000015,46.45123915
6.467324771,16.31999969,7.379999638,-42.36000061,45.99104735
6.475259341,16.61999893,7.139999866,-41.93999863,45.67458207
6.483193912,15.89999962,7.019999981,-41.70000076,45.17721164
6.491220035,15.05999947,6.71999979,-41.39999771,44.56368243
6.499124087,15.11999989,6.539999962,-41.39999771,44.55721947
6.507058658,14.93999958,6.539999962,-41.81999969,44.88749894
6.515023746,15.29999924,6.659999847,-42,45.19342402
6.522958316,16.02000046,6.960000038,-42.18000031,45.65341653
6.530923404,15.89999962,7.319999695,-42,45.50156463
6.538827457,15.77999973,7.440000057,-41.87999725,45.36844897
6.546792544,16.26000023,7.619999886,-41.75999832,45.45711678
6.554727115,16.13999939,7.679999828,-41.81999969,45.47960369
6.562661685,15.65999985,7.379999638,-42.18000031,45.59443404
6.570626773,16.19999886,7.559999943,-42.18000031,45.81207251
6.578530826,15.96000004,7.679999828,-42.36000061,45.91376319
6.586465396,16.07999992,7.559999943,-42.18000031,45.7697763
6.594369449,16.07999992,7.679999828,-42.29999924,45.90031297
6.602334537,15.42000008,7.619999886,-42.41999817,45.77441475
6.610330142,15.96000004,7.199999809,-42,45.50342403
6.618234195,15.89999962,7.319999695,-42.41999817,45.88952634
6.626168765,16.07999992,7.679999828,-42.54000092,46.12158359
6.634103335,16.31999969,7.5,-42.41999817,46.06569911
6.642037906,15.77999973,7.799999714,-42.54000092,46.03802847
6.650033511,15.71999931,8.099999428,-42.77999878,46.29099982
6.657937564,15.65999985,7.679999828,-42.18000031,45.6439527
6.665902652,15.35999966,7.739999771,-42.05999756,45.44095708
6.67386774,15.23999977,7.799999714,-42,45.35523772
6.68180231,15.59999943,7.559999943,-41.57999802,45.04897131
6.689767398,15.8399992,7.440000057,-41.63999939,45.16800554
6.697671451,15.89999962,7.559999943,-41.57999802,45.15373542
6.705606021,15.96000004,7.559999943,-41.70000076,45.28537583
6.713540591,15.17999935,7.319999695,-41.93999863,45.19931704
6.721475162,14.69999981,7.919999599,-42.47999954,45.64391251
6.729440249,14.75999928,7.859999657,-42.84000015,45.98807222
6.737344302,14.69999981,7.980000019,-42.84000015,45.98952063
6.745278873,15.05999947,8.099999428,-42.54000092,45.84828516
6.753213443,15.29999924,8.220000267,-42.11999893,45.560429
6.761178531,15.77999973,8.399999619,-42.18000031,45.81179773
6.769174136,15.47999954,7.980000019,-41.93999863,45.41227005
6.777078189,14.88000011,8.039999962,-42,45.27754413
6.785012759,14.75999928,8.099999428,-42.23999786,45.47180433
6.792977847,14.57999992,8.039999962,-42.11999893,45.29141538
6.800942935,15.05999947,8.460000038,-42.47999954,45.85766616
6.80893854,15.8399992,8.579999924,-42.65999985,46.30764041
6.816873111,15.96000004,8.220000267,-42.89999771,46.50483641
6.824807681,15.59999943,8.039999962,-42.54000092,46.0179667
6.832742251,15.17999935,7.859999657,-42.59999847,45.90176298
6.840707339,15.11999989,7.440000057,-42.47999954,45.70031027
6.848702945,15.53999996,7.440000057,-42.11999893,45.5075764
6.856637515,15.59999943,7.5,-42.47999954,45.87112756
6.864602603,16.02000046,7.259999752,-42.23999786,45.75549618
6.872598208,15.29999924,7.559999943,-42.05999756,45.39038412
6.880563296,14.88000011,7.559999943,-41.75999832,44.97182965
6.888528384,15,7.739999771,-41.57999802,44.8754257
6.896401919,14.69999981,7.679999828,-41.75999832,44.9329484
6.904397525,15.23999977,7.679999828,-41.75999832,45.11249772
6.912301578,15.23999977,7.5,-42.54000092,45.80566855
6.920236148,15.53999996,7.440000057,-42.36000061,45.72980266
6.928231753,16.13999939,7.319999695,-42.11999893,45.69656755
6.936105289,16.13999939,7.559999943,-42.41999817,46.01205738
6.944100894,15.71999931,7.799999714,-42,45.51876947
6.952035464,15.65999985,7.859999657,-42.36000061,45.84086432
6.959970035,15.47999954,8.159999847,-42.54000092,45.99856151
6.967935123,15.35999966,8.099999428,-42.89999771,46.28119903
6.975839175,15.8399992,8.099999428,-42.84000015,46.38729544
6.983773746,15.89999962,8.159999847,-42.84000015,46.41832826
6.991677798,15.53999996,8.159999847,-42.77999878,46.24073412
6.999673404,16.07999992,7.980000019,-42.23999786,45.89623315
7.007638492,16.37999916,7.980000019,-42.23999786,46.00219769
7.015542544,16.73999977,7.980000019,-42.23999786,46.13160969
7.023507632,16.55999947,7.919999599,-42.59999847,46.38663435
7.031442203,16.02000046,7.739999771,-42.59999847,46.16609016
7.039376773,15.42000008,7.619999886,-42.59999847,45.94127415
7.047341861,14.88000011,7.139999866,-42.65999985,45.74133348
7.055245914,15.42000008,7.319999695,-42.47999954,45.78110046
7.063180484,15.71999931,7.619999886,-42.41999817,45.8763449
7.071084537,15.96000004,7.559999943,-42.29999924,45.83846786
7.079049624,15.8399992,7.859999657,-42.36000061,45.90266682
7.08704523,15.71999931,7.980000019,-42.71999741,46.21468335
7.094949283,15.77999973,8.099999428,-42.89999771,46.42228114
7.102914371,15.8399992,8.279999733,-43.37999725,46.91788712
7.110848941,16.44000053,8.399999619,-43.25999832,47.0346794
7.118783511,16.13999939,8.220000267,-42.59999847,46.29068864
7.126748599,15.65999985,8.159999847,-42.89999771,46.39214369
7.134652652,15.59999943,8.039999962,-42.65999985,46.128919
7.142587222,14.93999958,7.799999714,-42.36000061,45.58961762
